Id,title,rating
7360,"I, Jedi",3.99
7361,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,4.27
7362,Kinyas ve Kayra,4.06
7363,A Man in Full,3.82
7364,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",3.59
7365,Warlock,4.03
7366,Fish & Chips,4.48
7367,Fly Trap,4.3
7368,Ransom,4.53
7369,الروح والجسد,4.01
7370,The Vision,4.15
7371,Time and Chance,4.29
7372,Beautiful,4.42
7373,Legacy,3.66
7374,Autobiography,3.65
7375,A New Hope,4.07
7376,Call Of The Lost Ages: A Study Of The Indus Valley Script,4.48
7377,The Treatment,4.02
7378,Murder Red Ink,4.48
7379,The Scribbler Guardian,4.42
7380,All Quiet on the Western Front,3.94
7381,The Silver Swan,4.03
7382,Princesa mecánica,4.59
7383,A Butler Christmas,4.7
7384,Loving Danny,3.53
7385,Feel the Fear and Do It Anyway,4.02
7386,Twenty Years After,4.02
7387,Milkweed,4
7388,The Magician's Elephant,3.83
7389,The Greyfriar,3.81
7390,The Map of Time,3.37
7391,A Stolen Life,3.9
7392,Meditation on Space-Time,4.09
7393,Tiger's Dream,4.4
7394,The Loved One,3.78
7395,Skinny,3.44
7396,Crossing Oceans,3.94
7397,اموال ودماء,4.08
7398,Children's book: Abigail and the Jungle Adventure,4.42
7399,Untainted,4.28
7400,Blood Line,3.63
7401,Till The Last Breath,4
7402,The Knight in the Panther's Skin,4.62
7403,"The Mortal Instruments, the Complete Collection: City of Bones; City of Ashes; City of Glass; City of Fallen Angels; City of Lost Souls; City of Heavenly Fire",4.64
7404,A Time to Die,4.36
7405,Every Last Word,4.23
7406,The Sympathizer,4
7407,Reginald Bones: Part One,4.51
7408,Pink Slips,3.46
7409,The Virtue of Selfishness: A New Concept of Egoism,3.49
7410,Horizon,3.98
7411,Flyy Girl,4.23
7412,A Man Rides Through,4.01
7413,Zombies Vs. Unicorns,3.73
7414,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",4.26
7415,Proljeća Ivana Galeba,3.99
7416,The Armageddon Rag,3.59
7417,The Wrong Boy,4.15
7418,Carter Beats the Devil,4.09
7419,The Hamlet,3.87
7420,The Rape of Nanking,4.1
7421,Chances,4.14
7422,52 Reasons to Hate My Father,3.86
7423,A Cidade e as Serras,3.71
7424,Trust: Pandora's Box,4.13
7425,"The Way of Kings, Part 1",4.67
7426,April 1865: The Month That Saved America,4.13
7427,Stinger,4.16
7428,The Burning Times,3.59
7429,Terry Treetop Finds New Friends,4.29
7430,Logan's Story,4.01
7431,Под игото,4.16
7432,The Last Templar,3.59
7433,Frostbite,4.3
7434,And After,4.44
7435,The Cellar,3.92
7436,The Race for Paris,3.64
7437,Personality Plus: How to Understand Others by Understanding Yourself,4.19
7438,Louder Than a Whisper: Clearer Than a Bell,4.7
7439,The Miniaturist,3.58
7440,The Lies of Locke Lamora,4.3
7441,The Name of the Wind,4.55
7442,Big Magic: Creative Living Beyond Fear,3.9
7443,Six of Crows,4.46
7444,بینوایان,4.15
7445,Good-Bye Def Leppard: I'll Miss Those Jeans,4.18
7446,"Fruits Basket, Vol. 15",4.45
7447,Life After Life: The Investigation of a Phenomenon - Survival of Bodily Death,4.19
7448,Inca Gold,3.97
7449,Heaven to Betsy,4.29
7450,Kushiel's Scion,4.19
7451,المفاتيح العشرة للنجاح,4.02
7452,العنكبوت,3.86
7453,"Ellana, l'Envol",4.65
7454,A Hero's Tale,4.52
7455,Aparição,3.57
7456,The Moral Landscape: How Science Can Determine Human Values,3.91
7457,Run Baby Run,4.23
7458,The Probable Future,3.83
7459,The Life and Times of Scrooge McDuck,4.66
7460,Täällä Pohjantähden alla 1–3,4.49
7461,The Manuscript Found in Saragossa,4.15
7462,Sanctum,3.98
7463,Welcome to Hard Times,3.8
7464,The Rocker That Holds Me,3.91
7465,The Champion,4.24
7466,The Essays of Warren Buffett: Lessons for Corporate America,4.39
7467,Hero,3.87
7468,Dead Simple,4.05
7469,Haven,3.82
7470,Die Macht Des Marketing: Tipps Um Mit Ihrem Online Business H�here Profite Einzufahren,4.78
7471,Shadow Maker,4.14
7472,The English Teacher,3.79
7473,Escape from Mr. Lemoncello's Library,4.13
7474,All My Friends are Superheroes,3.83
7475,Fire & Flood,4.04
7476,Islandia,4.34
7477,The Martian,4.4
7478,Das Parfum: Die Geschichte eines Mörders,4.01
7479,Lillian Boxfish Takes a Walk,3.85
7480,The Watchmaker of Filigree Street,3.7
7481,The Tommyknockers,3.5
7482,Witness,3.7
7483,Negeri 5 Menara,4.07
7484,The Sum of All Fears,4
7485,"And the Band Played On: Politics, People, and the AIDS Epidemic",4.38
7486,The Dunwich Horror and Others,4.3
7487,Sum: Forty Tales from the Afterlives,4.14
7488,Ballad: A Gathering of Faerie,3.79
7489,Mercy,3.72
7490,The Carrie Diaries,3.57
7491,The 39 Steps,3.61
7492,أنثوية العلم: العلم من منظور الفلسفة النسوية,3.89
7493,The Ego and Its Own,4.09
7494,Ghost Hunter,4.38
7495,Manchild in the Promised Land,4.34
7496,The Last Day of a Condemned Man,3.98
7497,The Man From St. Petersburg,3.87
7498,Six Days of the Condor,4.09
7499,Captured Lies,4.22
7500,Dark Passage,4.18
7501,Chanakya's Chant,3.7
7502,Dream Dark,3.76
7503,The Mistress,4.51
7504,The Protector,4.25
7505,Drop Dead Demons,4.29
7506,Trial by Fire,3.93
7507,The Trouble with Romance,4.52
7508,Gus,4.49
7509,Acorna: The Unicorn Girl,3.65
7510,Staying Fat for Sarah Byrnes,3.94
7511,Attack of the Deranged Mutant Killer Monster Snow Goons,4.72
7512,Cold Fire,4.06
7513,Taming the Beast,3.51
7514,The Company,4.22
7515,It Had to Be You,3.74
7516,The Hunter,4
7517,The Way the Crow Flies,4.09
7518,Peace Is Every Step: The Path of Mindfulness in Everyday Life,4.34
7519,Broken Music,3.81
7520,R.U.R.,3.87
7521,If I Grow Up,4.12
7522,Dragons of Eden: Speculations on the Evolution of Human Intelligence,4.16
7523,The Reapers are the Angels,3.89
7524,Le deuxième sexe I,4.23
7525,Vampyr,4.31
7526,The Taker,3.68
7527,A Christmas Carol and Other Christmas Writings,4.13
7528,"Myrtle Mae and the Mirror in the Attic (The Mae Chronicles, #1)",4.67
7529,Assassin's Apprentice / Royal Assassin,4.35
7530,Ghost in the Shell,4.18
7531,രണ്ടാമൂഴം | Randamoozham,4.27
7532,The Tragedy of Man,4.2
7533,The Girl with the Silver Eyes,4.02
7534,Fool on the Hill,4.09
7535,The Journey to the East,3.7
7536,Freelancing And Outsourcing-How to Outsource Excessive Workload,4.86
7537,Tainted Pictures,4.25
7538,This Season... Have Love/Have Faith,4.53
7539,Half Wild,4.02
7540,A Mad Zombie Party,4.29
7541,A Three Course Meal for the Mind,4.47
7542,Il nome della rosa,4.12
7543,Egypťan Sinuhet,4.09
7544,The Dream of a Ridiculous Man,4.04
7545,Troubling a Star,3.85
7546,"Fruits Basket, Vol. 8",4.43
7547,Here on Earth,3.68
7548,In the Lake of the Woods,3.78
7549,The Coffee Trader,3.74
7550,Carpe Diem,3.95
7551,The Girls,3.8
7552,City of Saints and Madmen,3.85
7553,The God Eaters,4.1
7554,The Pilgrims of Rayne,4.15
7555,"The Day of Battle: The War in Sicily and Italy, 1943-1944",4.34
7556,Second Treatise of Government,3.76
7557,خوارق اللاشعور,3.95
7558,A Journey of the Heart,4.44
7559,Plumb,4.11
7560,Dragon's Keep,3.64
7561,No Safety in Numbers,3.55
7562,Shug,3.99
7563,The Whisperer,4.1
7564,Jingga dan Senja,4.06
7565,I Am Not Myself These Days,3.96
7566,Phantom,4.11
7567,Date Me,4.4
7568,The Lady of the Rivers,3.98
7569,The Year of Ice,3.89
7570,American on Purpose: The Improbable Adventures of an Unlikely Patriot,3.95
7571,Cursed,3.82
7572,Amongst Women,3.92
7573,التائهون,4.1
7574,Calico Captive,3.95
7575,The Stonekeeper's Curse,4.33
7576,Abstraction In Theory - Laws Of Physical Transaction,5
7577,The Afternoon When She Died,4.33
7578,Successful Freelancing and Outsourcing: A Guide to Make Money Online and Increase Business Profit,4.75
7579,Horns,3.92
7580,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4.78
7581,"So Long, Lollipops",4.25
7582,Under a Painted Sky,3.98
7583,Half Bad,3.8
7584,Brain on Fire: My Month of Madness,4.03
7585,The Abortion,4.07
7586,L'Étranger,3.97
7587,A Game of Thrones,4.45
7588,Girl in Pieces,4.15
7589,10 Dates,4.29
7590,The Butterfly Garden,4.07
7591,30 Pieces of Gold: Self Growth - How to use Inspirational Quotes Effectively.,4.31
7592,The Timingila,4.24
7593,کوری,4.1
7594,The Great Action: Comic Book for Yuppies,5
7595,Alexander Hamilton,4.24
7596,Walden,3.37
7597,Born in Death,4.35
7598,"Against Our Will: Men, Women and Rape",4.02
7599,Paroles,4.26
7600,Olive's Ocean,3.78
7601,Life's Golden Ticket: An Inspirational Novel,3.99
7602,The Man Who Fell in Love with the Moon,4.22
7603,Through Gates of Splendor,4.39
7604,Surfacing,3.45
7605,The Pace,3.7
7606,Shift,4.22
7607,Wicked Game,3.69
7608,It Happened One Autumn,4.15
7609,The Grass is Singing,3.82
7610,The Mind Readers,3.76
7611,Dancer,3.91
7612,Freehold,4.02
7613,Jingga Dalam Elegi,4.15
7614,A Midnight Clear,4.18
7615,Sticks & Stones,4.38
7616,Hammered,4.21
7617,Shattered,4.25
7618,Where Is My Home?,4.22
7619,Sacré Bleu: A Comedy d'Art,3.78
7620,Tainted Bodies,3.88
7621,"Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny",3.56
7622,Infected,3.84
7623,The Omen,4
7624,Brilliance of the Moon,4.04
7625,Crazy Rich Asians,3.82
7626,Madilog,4.21
7627,Ice Like Fire,3.78
7628,Maximum Ride Forever,4.06
7629,My Lady Jane,4.12
7630,My Brilliant Friend,3.91
7631,Ejército de sombras (Dándole cuerdas a los recuerdos ajenos) (MX),5
7632,Super Indy: The Great Action,5
7633,Laughing All the Way to the Bank (Robbery): My Education at Con College,4.7
7634,You Shall Know Our Velocity!,3.62
7635,"Green River, Running Red: The Real Story of the Green River Killer - America's Deadliest Serial Murderer",3.93
7636,The Seventh Dwarf,3.89
7637,Roses are Red,4.03
7638,Myths of Light: Eastern Metaphors of the Eternal (Collected Work),4.41
7639,Lord of Emperors,4.22
7640,Aliss,4.26
7641,Lady Audley's Secret,3.74
7642,A Bright Shining Lie: John Paul Vann and America in Vietnam,4.22
7643,The Double Helix,3.87
7644,Blameless,4.01
7645,Los ojos del perro siberiano,4.17
7646,Érase una vez el amor pero tuve que matarlo. Musica de Sex Pistols y Nirvana,3.66
7647,Stars in My Pocket Like Grains of Sand,3.89
7648,The Secret Island,4.17
7649,Boys Don't Cry,4.08
7650,"The Morganville Vampires, Volume 3",4.39
7651,Set This House in Order,4.28
7652,The Minds of Billy Milligan,4.26
7653,"The Other Wes Moore: One Name, Two Fates",3.8
7654,John Lennon: The Life,4.15
7655,Micro,3.4
7656,Talented,4
7657,Birds of Prey,4.16
7658,"Fairy Tail, Vol. 1",4.39
7659,Beast,4.23
7660,Caleb's Crossing,3.82
7661,Kiss Me,4.31
7662,Friends vs. Family,4.39
7663,Ayahku (Bukan) Pembohong,4.19
7664,Alice Will,4.28
7665,Billy and Me,3.86
7666,Terry Treetop and the Lost Egg,3.76
7667,Say What You Will,3.69
7668,The Light of Other Days,3.99
7669,Equador,4.01
7670,The Storied Life of A.J. Fikry,3.98
7671,Anna and the French Kiss,4.04
7672,Flawed,4.09
7673,Paper Princess,4.03
7674,The Hate U Give,4.56
7675,One of Us Is Lying,4.07
7676,PARADOX: Super Indy,5
7677,Imagined Communities: Reflections on the Origin and Spread of Nationalism,4.1
7678,Innocent in Death,4.37
7679,Blue Smoke,3.97
7680,DragonFire,4.19
7681,Snakes and Earrings,3.18
7682,Emotional Intelligence 2.0,3.83
7683,Ever After,4.32
7684,The Virginian: A Horseman of the Plains,3.88
7685,Red Riding Hood,3.51
7686,(Un) Spoken,4.64
7687,The History Boys,4.07
7688,The Counterfeiters,3.86
7689,A Density of Souls,3.9
7690,Cornelia and the Audacious Escapades of the Somerset Sisters,4.16
7691,La fille de papier,4.02
7692,England's Perfect Hero,4.08
7693,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,3.7
7694,Get Well Soon,3.78
7695,The Merry Adventures of Robin Hood,4.06
7696,جدد حياتك,4.2
7697,Monsoon,4.25
7698,Bilangan Fu,3.85
7699,The Krishna Key,3.51
7700,Without Feathers,3.98
7701,Geek Girl,3.81
7702,The City of Worms,4.21
7703,The Girl with Ghost Eyes,3.89
7704,Max,4.23
7705,Words of Radiance,4.77
7706,Ein ganzes halbes Jahr,4.26
7707,The Legend of Korra: Turf Wars Part One,4.26
7708,THE TECHNO WITCH: Graphic Novel (Super Indy Book 1),5
7709,Ten Big Ones,4.13
7710,The Táin: From the Irish epic Táin Bó Cúailnge,3.97
7711,Round the Bend,4.06
7712,The Music of Dolphins,3.81
7713,Outcast,4.32
7714,All That Remains,4.06
7715,Flight,3.89
7716,Dragonwyck,3.73
7717,The Disorderly Knights,4.58
7718,"Warriors, Volume 4: The Rise of Scourge",4.27
7719,Genghis Khan and the Making of the Modern World,4.01
7720,The Dragon and the George,3.89
7721,Children of the Night,3.71
7722,Mona Lisa Craving,3.99
7723,Winter in Tokyo,4.07
7724,Invisible,3.72
7725,Twisted,3.83
7726,Cowgirl Up and Ride,4.29
7727,The Black Swan,3.85
7728,Sir Gibbie,4.28
7729,ArchEnemy,3.89
7730,Nathaniel's Nutmeg: How One Man's Courage Changed the Course of History,3.81
7731,Save Me,3.64
7732,The Angel,4.46
7733,The Book on the Taboo Against Knowing Who You Are,4.28
7734,Devoted,3.63
7735,The End of Infinity,4.43
7736,First Days,4.38
7737,The Murder Complex,3.67
7738,If He Had Been with Me,4.11
7739,Her Forbidden Rockstar,3.62
7740,Last Light,3.92
7741,في الحب والحياة,3.78
7742,Gelombang,4.05
7743,Firstlife,3.74
7744,A Gathering of Shadows,4.31
7745,The Angel's Game,3.88
7746,بیگانه,3.97
7747,THE FAIRWAY (Super Indy Book 2),5
7748,Poema de mio Cid,3.46
7749,Fledgling,4.25
7750,Soul Eater,4.27
7751,Love You Hate You Miss You,3.77
7752,The Bridge,3.84
7753,The Book Whisperer: Awakening the Inner Reader in Every Child,4.52
7754,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",4.17
7755,Holy Fools,3.59
7756,The Fire Eternal,3.99
7757,The Search for WondLa,4.06
7758,The Pursuit of Holiness,4.3
7759,Tenderness,3.71
7760,After You'd Gone,3.99
7761,Brooklyn,3.65
7762,Wishes,3.96
7763,The Descendants,3.82
7764,Insight,3.8
7765,Tiger Lily,3.98
7766,La reina del sur,3.92
7767,Where Things Come Back,3.81
7768,Hushed,4.02
7769,Heart of the Country,4
7770,Black Ice,3.87
7771,Sweet Hope,4.53
7772,Seven Deadly Wonders,4.08
7773,The Vegetarian,3.58
7774,The Vegetarian,3.58
7775,Harnessing Heaven: How One Reluctant Wall-Streeter Tapped the Power of the Hereafter,4.18
7776,Liberators: Super Indy,5
7777,Gone,4.16
7778,The Love We Share Without Knowing,3.98
7779,Perfect Fifths,3.85
7780,Invitation Only,3.97
7781,The Light of Eidon,3.88
7782,I Know What You Did Last Summer,3.51
7783,A Bad Case of Stripes,4.24
7784,Oblivion,4.07
7785,The Old Willis Place,4.13
7786,Incantation,3.86
7787,The Claiming of Sleeping Beauty,3.27
7788,King Suckerman,4
7789,As a Driven Leaf,4.1
7790,البوصلة القرآنية,4.27
7791,Shade's Children,3.9
7792,Le Monogramme,4.76
7793,The Principia: Mathematical Principles of Natural Philosophy,4.21
7794,Dongri To Dubai : Six Decades of The Mumbai Mafia,3.92
7795,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,3.89
7796,15 minus,4.4
7797,Crystal Singer,4.08
7798,Stalk Me,3.95
7799,Here's to Falling,4.2
7800,Mistborn: The Final Empire,4.44
7801,Black Iris,3.75
7802,Norwegian Wood,4.03
7803,When the Reaper Comes,4.16
7804,Into the Water,3.54
7805,FIRST HALF: Super Indy,4.86
7806,The Attributes of God,4.46
7807,Billy Liar,3.75
7808,Coming Through Slaughter,3.9
7809,The Sisters Club,4.02
7810,Resurrection,3.96
7811,Faerie Tale,3.87
7812,The Towers of Trebizond,3.69
7813,Odd Hours,3.93
7814,Clear and Present Danger,4.09
7815,Naamah's Blessing,4.2
7816,The Fifth Sacred Thing,4.25
7817,The Sovereignty of God,4.37
7818,Moonwalking with Einstein: The Art and Science of Remembering Everything,3.86
7819,Food of the Gods: The Search for the Original Tree of Knowledge,4.18
7820,A Beautiful Lie,4.04
7821,The Confusions of Young Törless,3.75
7822,The Ghost Writer,3.82
7823,City of Bohane,3.83
7824,Alice Bliss,3.81
7825,The Post-Office Girl,4.02
7826,Arranged,3.69
7827,Of Beast and Beauty,3.91
7828,Magonia,3.57
7829,Made You Up,4.08
7830,The Bottoms,4.15
7831,The Piano Teacher,3.55
7832,The Rule of Four,3.22
7833,Chase the Dark,4.18
7834,The Library at Mount Char,4.08
7835,I'll Meet You There,4.06
7836,La moglie del Califfo,4.17
7837,Miss Peregrine’s Home for Peculiar Children,3.9
7838,The Hating Game,4.22
7839,Self Growth - 2: Self Growth Through Self Esteem Techniques (Self Esteem for Busy People),4.36
7840,Kings Rising,4.48
7841,First Half: Super Indy,5
7842,The Mistress of Spices,3.48
7843,Mistress of Mellyn,3.89
7844,The Conformist,3.96
7845,DragonQuest,4.14
7846,"Every Breath You Take: A True Story of Obsession, Revenge, and Murder",4.02
7847,Death at La Fenice,3.82
7848,A Perfect Spy,4
7849,The Doctrine and Covenants of the Church of Jesus Christ of Latter-Day Saints,4.54
7850,So Not Happening,4.12
7851,The Book of Nightmares,4.23
7852,الفوائد,4.49
7853,Polgara the Sorceress,4.08
7854,Miecz przeznaczenia,4.39
7855,Prodigal Son,4.02
7856,Madness: A Bipolar Life,4.02
7857,Perfect,3.77
7858,Oscar and Lucinda,3.73
7859,The Urth of the New Sun,3.99
7860,Timeless Love,3.63
7861,A Batalha do Apocalipse,4.14
7862,Joy in the Morning,3.89
7863,The Road Back,4.31
7864,The Piper's Son,4.04
7865,QB VII,4.18
7866,Left Drowning,4.13
7867,Rebel Spring,4.13
7868,Antologi Rasa,3.76
7869,Home Front,4.12
7870,This is Not a Test,3.86
7871,Seeing,3.78
7872,Breaking Point,4
7873,"¡Buenos días, princesa!",3.86
7874,Path of Destruction,4.27
7875,Fighting Silence,4.22
7876,The Lonely Passion of Judith Hearne,3.97
7877,City of Heavenly Fire,4.47
7878,Salt to the Sea,4.36
7879,East of Eden,4.36
7880,Paralysis: Beating the Odds,4.16
7881,Metro 2033,3.99
7882,THE DIARY OF A CANADIAN NOBODY: The diary of a Mr. Nobody and how the war on terror affects his modern family,4.21
7883,Le poinçon (Pilot Edition),5
7884,THE GREAT ACTION (Super Indy Book 4),5
7885,Gantenbein,4.04
7886,Tessa in Love,3.91
7887,Doctored Evidence,3.89
7888,Flush,3.87
7889,The Saving Graces,3.78
7890,Strawberry Girl,3.86
7891,The Wars,3.87
7892,Dear and Glorious Physician,4.29
7893,Innocent Erendira and Other Stories,3.89
7894,Vampires are Forever,4.26
7895,White Tiger,3.89
7896,All Around the Town,3.95
7897,Blue Angel,3.34
7898,Earth,3.91
7899,Vampire Mistress,4.29
7900,The Stolen Throne,3.7
7901,Fire World,4.1
7902,لماذا من حولك أغبياء؟,3.8
7903,Never Eighteen,3.8
7904,Trust in Advertising,3.89
7905,Headhunters,3.79
7906,Der Erdbeerpflücker,3.56
7907,Variant,3.93
7908,Fallout: Equestria,4.68
7909,Immortal Ever After,4.25
7910,Cast In Courtlight,4.11
7911,Comfort Food,3.7
7912,Nemesis,3.98
7913,The Return of Philip Latinowicz,3.48
7914,Copper Sun,4.32
7915,Writing Down the Bones: Freeing the Writer Within,4.18
7916,Grasping at Eternity,4.03
7917,Zig Zag,3.74
7918,Wild Cards,3.94
7919,Unravel,3.98
7920,The Plum Tree,4.03
7921,The Cuckoo's Calling,3.85
7922,Covenant with the Vampire,3.81
7923,Rayuela,4.25
7924,Harry Potter and the Chamber of Secrets,4.4
7925,The Midnight Star,4.13
7926,Children of Eden,3.94
7927,The Inquisition,4.35
7928,"That, Which Clouds the Soul",4.5
7929,THE YOGA WITH NO PANTS: Super Indy-The Last Half,5
7930,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,4
7931,The Theory of Everything: The Origin and Fate of the Universe,4.13
7932,Archer's Goon,4.07
7933,Pillage,3.88
7934,"The Sword of Truth, Boxed Set I: Wizard's First Rule, Blood of the Fold, Stone of Tears",4.29
7935,Drop Dead Beautiful,4.02
7936,De la part de la princesse morte,4.15
7937,Gideon,4.15
7938,One Good Knight,3.84
7939,The Algebraist,4
7940,"J. R. Ward Collection: Black Dagger #1,3,5,6 & Fallen Angels #1",4.74
7941,Master of the Senate,4.43
7942,Luv Ya Bunches,4.05
7943,The Conquest of Gaul,3.98
7944,The Jesus I Never Knew,4.19
7945,Mortal Heart,4.11
7946,Procession of the Dead,3.92
7947,Separate Beds,3.95
7948,A Face Like Glass,4.2
7949,Until Tuesday: A Wounded Warrior and the Golden Retriever Who Saved Him,4.18
7950,La vida del Lazarillo de Tormes,3.49
7951,Not a Drop to Drink,3.82
7952,Under Different Stars,4.21
7953,ترنيمة سلام,3.94
7954,Zom-B,3.59
7955,Ô Jérusalem,4.29
7956,The Sense of Style: The Thinking Person's Guide to Writing in the 21st Century,4.05
7957,The Pearl That Broke Its Shell,4.13
7958,The Bitter Kingdom,4.21
7959,Hide,4.15
7960,Dream Boy,3.92
7961,The Sugar Queen,3.98
7962,Sea of Stars,4.24
7963,How to Fall in Love,4.01
7964,"Death Note: Black Edition, Vol. 1",4.47
7965,The Deal: A Prequel of Marriage by Law,4.45
7966,Just Mercy: A Story of Justice and Redemption,4.62
7967,Fed Up! a Relatable Memoir,4.13
7968,Yoga Time,5
7969,Philosophy: Who Needs It,3.87
7970,التيه,4.06
7971,Lost,2.81
7972,L.A. Candy,3.36
7973,Red Prophet,3.78
7974,Martian Time-Slip,3.77
7975,Malice,4.11
7976,The Memory of Old Jack,4.27
7977,Retribution Falls,3.98
7978,Pigtopia,3.67
7979,The Lost Saint,4.03
7980,Liar's Poker,4.15
7981,"Westminster Confession Of Faith w/ Catechisms (1646-7) (and the Larger and Shorter Catechisms, Directories for Public and Private Worship, Form of Presbyterial Church Government, the Sum of Saving Knowledge)",4.5
7982,2010: Odyssey Two,3.9
7983,The Book of Psalms: A Translation with Commentary,4.36
7984,Briar Rose,3.79
7985,Death: The High Cost of Living Collected,4.18
7986,The Last Time They Met,3.49
7987,The Diamond Throne,3.94
7988,أسعد امرأة في العالم,3.83
7989,Bodas de sangre,3.82
7990,Case of the Ivy Hollow Werewolf,4.28
7991,Hard Luck,4.28
7992,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",4.03
7993,El tiempo entre costuras,4.07
7994,Unremembered,3.69
7995,The Shadows,4.3
7996,The Collected Poems of Emily Dickinson,4.22
7997,A Shade of Vampire,3.84
7998,Sweet Fall,4.38
7999,El psicoanalista,4.12
8000,Making Faces,4.35
8001,Self Growth (Life's Path #1),4.24
8002,"Fruits Basket, Vol. 16",4.47
8003,"Death Note, Vol. 6: Give-and-Take",4.39
8004,Man vs. Beast,4.14
8005,Harvesting the Heart,3.6
8006,ثرثرة فوق النيل,3.82
8007,The Treasure of the Sierra Madre,4.09
8008,Forgiven,4.4
8009,No Logo,3.87
8010,La Part de l'autre,4.15
8011,"Maximum Ride, Vol. 3",4.37
8012,"Spice & Wolf, Vol. 01",4.19
8013,Accidental Love,3.45
8014,Rule of the Bone,3.87
8015,"The Secret Life of Plants: A Fascinating Account of the Physical, Emotional and Spiritual Relations Between Plants and Man",4.09
8016,The Assault,3.7
8017,Maximum Ride Five-Book Set,4.39
8018,Alice I Have Been,3.65
8019,The Public Burning,4.01
8020,Night Fall,4.09
8021,La Gloire de mon père,3.97
8022,Things The Grandchildren Should Know,4.27
8023,Spark,3.93
8024,Tiger Magic,4.27
8025,"A Severe Mercy: A Story of Faith, Tragedy and Triumph",4.29
8026,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,4.51
8027,The Moon Is Down,3.88
8028,The Wish,3.87
8029,Shall We Tell the President?,3.71
8030,Courageous,4.54
8031,Last Days of Summer,4.38
8032,Death Comes as the End,3.84
8033,Lone Wolf Rising,3.71
8034,Leo's Chance,4.19
8035,Wise Child,4.13
8036,Die Mitte der Welt,4.21
8037,Untold,3.92
8038,Jackaby,3.82
8039,Darken the Stars,4.08
8040,"Nobody Asked Me, But ....",4.32
8041,Born of Betrayal,4.42
8042,Hunting Prince Dracula,4.37
8043,The Man With the Golden Arm,3.89
8044,"Dead By Sunset: Perfect Husband, Perfect Killer?",4.07
8045,Hullabaloo in the Guava Orchard,3.44
8046,The Mambo Kings Play Songs of Love,3.69
8047,The Dolphins of Pern,3.95
8048,Black Spring,3.84
8049,The Dwarves,3.93
8050,The Secret Identity of Devon Delaney,4.07
8051,Nice Girls Don't Live Forever,4.18
8052,Once,4.21
8053,Las legiones malditas,4.64
8054,The Four Loves,4.16
8055,Cracker!: The Best Dog in Vietnam,4.26
8056,Shadow,4.24
8057,The Vicious Deep,3.7
8058,Dragon Keeper,3.98
8059,Sudden Death,3.31
8060,Gold Medal Threat,4.61
8061,Cinderella,3.87
8062,Take Your Last Breath,4.35
8063,The Infernal Devices: Clockwork Prince,4.44
8064,Jakob von Gunten,4.01
8065,Adrian Mole and the Weapons of Mass Destruction,3.88
8066,Horde,4.27
8067,If I Stay Collection,4.24
8068,A Long Walk to Water: Based on a True Story,4.25
8069,The Queen of All that Dies,4.02
8070,Reign,4.32
8071,Cress,4.45
8072,The Ocean at the End of the Lane,3.99
8073,I Am Funny Like That: A Funny Look At Life,4.14
8074,The Education of Henry Adams,3.68
8075,Lamb in His Bosom,3.81
8076,The Big Bad Wolf,3.98
8077,Starring Sally J. Freedman as Herself,3.93
8078,Chicka Chicka Boom Boom,4.22
8079,Kitty and the Dead Man's Hand,3.9
8080,When The Legends Die,3.61
8081,The Ringed Castle,4.59
8082,Autobiography of a Face,3.96
8083,Divine Misdemeanors,4.04
8084,My Swordhand is Singing,3.66
8085,Hart's Hope,3.46
8086,Warlord,4.1
8087,ضحك مجروح,3.61
8088,The Game: Penetrating the Secret Society of Pickup Artists,3.74
8089,Gods in Alabama,3.86
8090,My Feudal Lord,3.64
8091,Message from Nam,4.05
8092,"Gone, Baby, Gone",4.14
8093,Midnight,3.81
8094,Contest,3.96
8095,It's All Relative,3.7
8096,Jack: Straight from the Gut,3.81
8097,Ashes of Honor,4.38
8098,De Profundis,4.18
8099,Dork Diaries Book 5: Tales from a Not-So-Smart Miss Know-It-All,4.4
8100,Sea of Silver Light,4.12
8101,Double Crossed: A Spies and Thieves Story,4.22
8102,She Is Not Invisible,3.61
8103,Letting Ana Go,4.19
8104,الجواب الكافي لمن سأل عن الدواء الشافي,4.47
8105,Nuntă în cer,4.22
8106,Pídeme lo que quieras,3.85
8107,Cronopios and Famas,4.28
8108,A Tale for the Time Being,3.99
8109,A Long Time Gone,4.08
8110,Fear Me,3.99
8111,The Book of Negroes,4.45
8112,"The Good, The Bad, And The Bullied",4.54
8113,Prince William (at Olympics 2012),4.23
8114,My Grandmother's Hands: Racialized Trauma and the Mending of Our Bodies and Hearts,4.22
8115,"Louboutins, Lattes & Live TV",4.15
8116,The Importance of Being Wild,4.25
8117,The Reef,3.9
8118,HMS Ulysses,4.04
8119,Venetia,4.08
